0, 33.4901868762
1, 33.4901868762
2, 33.4901868762
3, 33.4901868762
4, 33.4901868762
5, 0.140588566405
6, 0.15064638998
7, 0.140619182953
8, 0.150675117689
9, 0.150673171313
10, 0.180784275067
11, 0.210906292572
12, 0.291239135226
13, 0.984054951516
14, 0.923908708904
15, 0.893889072385
16, 9.87427543259
17, 10.0563111831
18, 10.057494724
19, 10.5407303489
20, 10.5221773622
21, 10.4907149681
22, 10.4391764851
23, 9.78644197849
24, 9.78644094937
25, 10.1880601066
26, 1.19513562824
27, 1.03449555828
28, 1.02450720247
29, 0.572595792296
30, 0.863714958273
31, 0.873743494671
32, 0.843660209809
33, 0.783448523154
34, 0.793536847887
35, 0.401779393032
36, 0.482061889004
37, 0.461987767067
38, 0.472048234126
39, 0.451976475622
40, 0.160720447016
41, 0.210910781982
42, 0.251072476602
43, 0.281209230993
44, 1.1748418253
45, 3.98833543628
46, 5.53508106239
47, 5.53582810847
48, 5.55670351238
49, 5.62754164324
50, 5.76779536637
51, 6.0281901891
52, 9.46392035242
53, 10.6813692018
54, 10.0593287381
55, 7.41658253726
56, 5.98102257078
57, 6.1413621716
58, 7.00423074788
59, 7.08453147705
60, 7.26538620542
61, 7.47634722154
62, 4.0296309395
63, 4.04737260613
64, 4.77036603691
65, 4.97343921567
66, 5.35519287627
67, 5.83750433579
68, 5.67679798039
69, 5.94784279968
70, 5.62659464257
71, 5.19483204418
72, 5.22496932114
73, 4.2103773012
74, 3.70793619224
75, 4.28827164749
76, 4.28028542312
77, 3.72816943082
78, 3.05550387692
79, 2.67397720574
80, 3.60960584367
81, 4.37259266381
82, 4.43299798478
83, 4.31271556788
84, 4.20242918625
85, 3.41904198908
86, 3.07535277638
87, 3.03515522989
88, 3.01516139268
89, 3.08543932374
90, 2.18956411409
91, 1.33583192967
92, 2.8237662396
93, 3.6974979406
94, 3.76801801864
95, 3.86879422566
96, 3.66842224755
97, 3.81903152137
98, 4.08986319828
99, 4.06965418789
100, 4.13991909985
101, 4.30065102538
102, 2.87252031887
103, 3.42446285346
104, 3.36430186347
105, 3.2139059605
106, 3.49533760594
107, 3.29478092633
108, 3.30458521125
109, 4.28833445758
110, 5.54553122281
111, 5.98760466313
112, 6.14866232343
113, 4.70281375758
114, 4.80523798917
115, 4.91549626738
116, 5.24662879266
117, 5.4776480999
118, 5.55807047345
119, 5.73864152461
120, 4.59187317758
121, 4.14004032999
122, 3.99955167655
123, 4.49170655963
124, 5.00156497427
125, 5.66421125581
126, 5.80493602348
127, 6.12660584401
128, 6.0565722258
129, 5.32336675721
130, 5.29321093106
131, 5.48392952933
132, 5.46380857217
133, 5.54402454508
134, 4.93132586095
135, 4.29864672385
136, 3.9973476057
137, 3.65599682971
138, 3.41499733985
139, 3.11361691674
140, 3.29434437215
141, 3.88666184371
142, 4.56950510152
143, 5.21220870423
144, 6.15637128058
145, 7.20107580961
146, 9.2015077542
147, 10.7784847629
148, 12.237010597
149, 12.6853205925
150, 12.3444111057
151, 11.7819065722
152, 11.8115443413
153, 12.945547944
154, 12.1822764463
155, 11.1984547418
156, 9.15809149554
157, 8.09562958119
158, 7.01860301025
159, 6.41989554749
160, 6.63088003203
161, 6.65296787605
162, 5.81934479914
163, 3.39875509809
164, 3.14760698517
165, 2.88653142461
166, 2.81609799724
167, 3.30594201771
168, 3.06511731185
169, 3.00506896875
170, 2.8646443375
171, 2.92296980878
172, 3.28428546683
173, 4.75013331182
174, 5.74436266025
175, 7.58229977752
176, 8.14512980771
177, 7.76392502693
178, 8.49727074664
179, 9.8228937196
180, 10.4956879431
181, 10.1844536142
182, 9.99578384651
183, 9.1319726115
184, 7.95677359448
185, 6.23911290272
186, 5.74690839137
187, 5.234757551
188, 4.32080918317
189, 3.42880842361
190, 3.14757677113
191, 3.03718531211
192, 3.607494946
193, 3.68783826214
194, 4.00931896357
195, 3.96924773514
196, 3.77859714193
197, 3.85893865792
198, 4.33079298694
199, 4.59979105321
200, 6.3770224264
201, 9.39975011656
202, 9.96262400268
203, 9.97335087673
204, 10.3858097035
205, 10.8079233174
206, 11.2393099678
207, 11.5301340056
208, 11.0280855905
209, 10.5861732806
210, 8.7581582748
211, 6.17684038917
212, 4.93136928359
213, 4.41922173991
214, 3.77651478579
215, 3.89688261255
216, 3.32440812396
217, 2.92267179118
218, 3.54534057901
219, 3.68601794437
220, 3.57550301233
221, 4.02732164878
222, 4.6802136189
223, 4.76068823732
224, 4.76080603069
225, 4.63227891906
226, 4.74278547957
227, 4.7627165559
228, 4.96338353587
229, 5.24460925207
230, 6.10818555234
231, 6.38937488373
232, 6.21895489141
233, 6.21923814224
234, 5.98850208953
235, 5.43415625098
236, 5.5644042713
237, 5.76495876771
238, 5.81491669824
239, 8.57610760511
240, 8.32546875311
241, 7.63307236238
242, 7.5332272309
243, 7.37310842834
244, 7.60367969604
245, 8.72777339519
246, 9.21976078038
247, 8.94871970589
248, 8.7479388767
249, 5.69494185694
250, 4.87143851198
251, 4.65032966186
252, 5.11212680877
253, 5.85521781028
254, 7.60238541958
255, 7.76321122771
256, 8.97046881905
257, 10.6378527723
258, 11.7127788465
259, 12.9683246535
260, 13.2199006572
261, 14.4772384108
262, 14.1157003563
263, 13.7038422045
264, 12.0364515568
265, 11.0723374935
266, 9.61388572188
267, 8.20754784292
268, 7.3637201398
269, 6.36943440578
270, 6.81141645661
271, 6.20682661852
272, 5.63466344943
273, 5.4640081589
274, 5.58448359211
275, 6.42783620585
276, 6.38751035186
277, 6.55829358675
278, 9.51033147235
279, 9.3803885232
