0, 37.2591969353
1, 37.2591969353
2, 37.2591969353
3, 37.2591969353
4, 37.2591969353
5, 0.461989205788
6, 0.492122495294
7, 0.401741381657
8, 0.391724191643
9, 0.411803019466
10, 0.421830539605
11, 0.431864485356
12, 0.652769126916
13, 7.40013337538
14, 7.34081544715
15, 7.34178514092
16, 55.9167675294
17, 56.3460505204
18, 56.3921177034
19, 58.1054297246
20, 58.1235824071
21, 58.126212213
22, 57.9182306557
23, 51.2397848892
24, 51.2599461181
25, 52.2038035737
26, 3.57537217383
27, 3.21393553695
28, 3.17392312291
29, 1.47668642153
30, 1.54681182625
31, 1.59688804794
32, 1.60695797572
33, 1.52665598326
34, 1.5367251583
35, 0.672922681494
36, 1.14483219753
37, 1.22519976723
38, 1.25543449998
39, 1.48646788304
40, 1.37610004298
41, 1.52665819506
42, 1.58688136098
43, 1.70744673321
44, 2.12916629097
45, 4.80002195991
46, 7.41089062185
47, 8.0844167375
48, 8.1155513984
49, 8.23690657076
50, 8.40776087649
51, 8.58773087536
52, 12.3444660935
53, 15.6082075375
54, 16.8541807818
55, 14.2741901208
56, 11.4732492463
57, 10.981198921
58, 11.8539931228
59, 11.491909088
60, 11.8633549773
61, 13.8615739638
62, 10.1238272003
63, 8.39612081363
64, 12.8240893808
65, 14.6126317821
66, 15.2561059393
67, 15.8596696594
68, 15.8205137016
69, 16.2919162004
70, 15.788984308
71, 13.5592107885
72, 13.5792924104
73, 14.3016417628
74, 8.97845674567
75, 8.0846651691
76, 8.24566816634
77, 7.65375268974
78, 6.82021879506
79, 6.40831164182
80, 7.2516777306
81, 8.24552413489
82, 8.13516146514
83, 6.08645096366
84, 5.77531162559
85, 5.26303646005
86, 4.41918661884
87, 4.18821512272
88, 4.14821671552
89, 4.12814069071
90, 3.27432706184
91, 2.09913234999
92, 3.47665435221
93, 4.65151602367
94, 4.82245947037
95, 4.96336326279
96, 4.83340735927
97, 5.28543562285
98, 5.92789243068
99, 6.44996268392
100, 6.69100608722
101, 6.99243064915
102, 6.03636646248
103, 6.2769421108
104, 6.42953573112
105, 6.18868082051
106, 6.54051439729
107, 6.01865649505
108, 5.99832050193
109, 6.52010795914
110, 7.25510799708
111, 8.26939261877
112, 8.3802297078
113, 7.00466882745
114, 6.81189377719
115, 6.59095020158
116, 7.71528788929
117, 7.95836279581
118, 7.69740566995
119, 7.57682232541
120, 6.96242146883
121, 5.9880988444
122, 5.81730581816
123, 6.15882136972
124, 6.70089350904
125, 7.56446885757
126, 7.37559222332
127, 8.19739485744
128, 10.8907049673
129, 10.7003117411
130, 10.6706598958
131, 11.2533402416
132, 11.5749548751
133, 12.1889902483
134, 11.7668437478
135, 11.1042149777
136, 10.0880307869
137, 9.36498786025
138, 6.33985415113
139, 14.1430218018
140, 15.2103144511
141, 15.1511710658
142, 16.0059519066
143, 17.1500720936
144, 18.3643069828
145, 19.7592478312
146, 21.962864976
147, 24.783021862
148, 27.1936021079
149, 19.4686560124
150, 18.0814458019
151, 17.9931622763
152, 18.313781777
153, 18.840808129
154, 18.0975317699
155, 16.7725349909
156, 15.2324830846
157, 12.9649640041
158, 10.9559056861
159, 10.1019955221
160, 10.6643825138
161, 10.1100300011
162, 8.24183247075
163, 5.36332132772
164, 4.81083580322
165, 4.55968466158
166, 4.42890425633
167, 5.29237200062
168, 5.29274982339
169, 5.2529595477
170, 5.25313339658
171, 6.02644663203
172, 7.06048795204
173, 9.60276807123
174, 10.2257996503
175, 11.5016601918
176, 11.8133791388
177, 11.4219510025
178, 12.8177054523
179, 14.4445856231
180, 14.6155718756
181, 14.1036420591
182, 13.7843785763
183, 12.0848097902
184, 11.2108110682
185, 10.1460869457
186, 9.89493616141
187, 9.13168091854
188, 7.38418551617
189, 6.07049143025
190, 6.21100710706
191, 5.99003424012
192, 5.98783418124
193, 6.47975180457
194, 6.95197527937
195, 6.83162343138
196, 6.90196086426
197, 7.31384577765
198, 8.30800268908
199, 9.76199180236
200, 11.8847936739
201, 13.783166138
202, 14.3982723566
203, 15.0313217003
204, 15.3833362223
205, 15.7750785731
206, 15.726579616
207, 15.1441684199
208, 14.0996521586
209, 13.0045744947
210, 10.8229206299
211, 9.36645061275
212, 8.58103384156
213, 7.43616138208
214, 6.82366473358
215, 6.8737928084
216, 6.00822051673
217, 5.82753924119
218, 7.02242887736
219, 6.98417849825
220, 7.03225945339
221, 7.42394840204
222, 7.50463479728
223, 6.90217245519
224, 7.10296630763
225, 7.88608280767
226, 8.34810608421
227, 9.41256228153
228, 17.1619023383
229, 17.723594339
230, 18.738803584
231, 19.6257127459
232, 20.5932832628
233, 21.225109302
234, 20.5114170295
235, 18.964994596
236, 18.7940291706
237, 18.4740596417
238, 10.3003441084
239, 11.695822865
240, 10.9228111601
241, 9.4851812359
242, 8.70009702297
243, 7.87697447268
244, 8.15795515737
245, 9.15167549854
246, 9.58342240241
247, 9.30015786571
248, 9.73199158118
249, 7.85414525493
250, 7.00065212817
251, 7.3922168353
252, 8.66737837159
253, 9.99298302064
254, 12.9552372497
255, 28.5610281464
256, 41.5400489618
257, 42.6186917219
258, 44.1392026526
259, 44.9770204886
260, 45.5712583397
261, 53.1017869042
262, 53.6229759663
263, 53.0316116183
264, 49.9295370339
265, 34.0499944494
266, 21.741673574
267, 20.8965399431
268, 18.9780076773
269, 18.3555487369
270, 18.4643006881
271, 14.2730783877
272, 11.6523347376
273, 10.9599189433
274, 11.2616422648
275, 12.6776377356
276, 11.84339789
277, 11.5819361256
278, 13.1486607156
279, 12.9784986421
280, 12.3057343449
